ECDSA [BRAINPOOLP256R1],256,sign,0.087,11487.817,
ECDSA [BRAINPOOLP256R1],256,verify,0.089,11292.036,
ECC   [BRAINPOOLP256R1],256,encrypt,0.069,14389.485,
ECC   [BRAINPOOLP256R1],256,decrypt,0.069,14414.553,
CURVE,25519,key gen,0.050,19828.593,
CURVE,25519,agree,0.049,20224.038,
ED,25519,key gen,0.023,44048.149,
ED,25519,sign,0.025,39872.755,
ED,25519,verify,0.060,16544.414,
CURVE,448,key gen,0.156,6405.551,
CURVE,448,agree,0.157,6382.088,
ED,448,key gen,0.068,14724.322,
ED,448,sign,0.070,14194.727,
ED,448,verify,0.183,5460.799,
ECCSI,256,key gen,0.061,16335.447,
ECCSI,256,pair gen,0.063,15791.307,
ECCSI,256,valid,0.099,10108.499,
ECCSI,256,sign,0.074,13473.110,
ECCSI,256,verify,0.206,4843.624,
SAKKE,1024,key gen,1.267,789.289,
SAKKE,1024,rsk gen,1.329,752.401,
SAKKE,1024,valid,13.042,76.677,
SAKKE,1024,encap-1,3.353,298.272,
SAKKE,1024,derive-1,14.012,71.369,
SAKKE,1024,encap-2,3.357,297.910,
SAKKE,1024,derive-2,14.219,70.329,
SAKKE,1024,derive-3,14.096,70.940,
SAKKE,1024,derive-4,13.994,71.459,
Benchmark complete
