AES-128-CTR,861.831550,2.870407,
AES-192-CTR,832.936279,2.969984,
AES-256-CTR,809.960606,3.054232,
AES-CCM-enc,0.046251,53486.551794,
AES-CCM-dec,0.046244,53494.712644,
AES-256-SIV-enc,0.092414,26768.836456,
AES-256-SIV-dec,0.092408,26770.509259,
AES-384-SIV-enc,0.086212,28694.228965,
AES-384-SIV-dec,0.086242,28684.501987,
AES-512-SIV-enc,0.080447,30750.832717,
AES-512-SIV-dec,0.080424,30759.295189,
Camellia,162.734721,15.201400,
ARC4,337.245944,7.335289,
CHACHA,446.867361,5.535861,
CHA-POLY,339.880880,7.278421,
3DES,28.747682,86.052031,
MD5,633.680457,3.903854,
POLY1305,1419.818897,1.742332,
SHA,637.331274,3.881491,
SHA-224,227.816456,10.858723,
SHA-256,225.518824,10.969353,
SHA-384,392.914258,6.296020,
SHA-512,392.937648,6.295645,
SHA-512/224,392.711130,6.299277,
SHA-512/256,392.710944,6.299279,
SHA3-224,375.554647,6.587047,
SHA3-256,354.603573,6.976231,
SHA3-384,271.568603,9.109287,
SHA3-512,189.671558,13.042524,
SHAKE128,436.049845,5.673196,
SHAKE256,355.300697,6.962542,
RIPEMD,269.899680,9.165613,
BLAKE2b,622.073028,3.976697,
BLAKE2s,343.263429,7.206700,
AES-128-CMAC,0.092434,26762.853926,
AES-256-CMAC,0.080440,30753.407730,
HMAC-MD5,635.389744,3.893354,
HMAC-SHA,633.991190,3.901944,
HMAC-SHA224,224.548954,11.016743,
HMAC-SHA256,227.508222,10.873446,
HMAC-SHA384,392.699401,6.299471,
HMAC-SHA512,392.638536,6.300447,
PBKDF2,27.643181,91638.124364,
SipHash-8,2120.829439,1.166430,
SipHash-16,2121.764973,1.165915,

Asymmetric Ciphers:

Algorithm,key size,operation,avg ms,ops/sec,
KDF,128,SRTP,0.661,1513.478,
KDF,256,SRTP,0.949,1054.117,
KDF,128,SRTCP,0.660,1515.237,
KDF,256,SRTCP,0.949,1053.528,
scrypt,17,,37.728,26.506,
RSA,1024,key gen,11.977,83.496,
RSA,2048,key gen,107.232,9.326,
RSA,2048,public,0.036,27413.120,
RSA,2048,private,1.881,531.669,
DH,2048,key gen,0.422,2368.490,
DH,2048,agree,0.892,1121.140,
ECC   [      SECP256R1],256,key gen,0.063,15987.638,
ECDHE [      SECP256R1],256,agree,0.058,17359.886,
ECDSA [      SECP256R1],256,sign,0.078,12862.220,
ECDSA [      SECP256R1],256,verify,0.086,11566.307,
ECC   [      SECP256R1],256,encrypt,0.541,1847.861,
ECC   [      SECP256R1],256,decrypt,0.064,15552.327,
ECC   [BRAINPOOLP256R1],256,key gen,0.069,14405.731,
ECDHE [BRAINPOOLP256R1],256,agree,0.063,15846.724,
ECDSA [BRAINPOOLP256R1],256,sign,0.084,11854.468,
ECDSA [BRAINPOOLP256R1],256,verify,0.089,11278.381,
ECC   [BRAINPOOLP256R1],256,encrypt,0.548,1825.752,
ECC   [BRAINPOOLP256R1],256,decrypt,0.069,14445.453,
CURVE,25519,key gen,0.050,19920.815,
CURVE,25519,agree,0.049,20313.806,
ED,25519,key gen,0.023,43962.371,
ED,25519,sign,0.025,39685.930,
ED,25519,verify,0.060,16693.807,
CURVE,448,key gen,0.155,6444.942,
CURVE,448,agree,0.154,6513.043,
ED,448,key gen,0.068,14776.982,
ED,448,sign,0.071,14163.261,
ED,448,verify,0.183,5464.694,
ECCSI,256,key gen,0.063,15987.363,
ECCSI,256,pair gen,0.063,15843.909,
ECCSI,256,valid,0.100,10010.325,
ECCSI,256,sign,0.075,13345.370,
ECCSI,256,verify,0.210,4754.349,
SAKKE,1024,key gen,1.264,791.057,
SAKKE,1024,rsk gen,1.296,771.894,
SAKKE,1024,valid,13.198,75.770,
SAKKE,1024,encap-1,3.351,298.421,
SAKKE,1024,derive-1,13.918,71.850,
SAKKE,1024,encap-2,3.352,298.368,
SAKKE,1024,derive-2,13.903,71.926,
SAKKE,1024,derive-3,13.892,71.984,
SAKKE,1024,derive-4,13.942,71.726,
Benchmark complete

