HMAC-SHA512,373.096492,6.645875,
PBKDF2,26.522498,95732.373712,
SipHash-8,2310.167946,1.073321,
SipHash-16,2307.315478,1.074648,

Asymmetric Ciphers:

Algorithm,key size,operation,avg ms,ops/sec,
KDF,128,SRTP,0.944,1059.240,
KDF,256,SRTP,1.218,821.270,
KDF,128,SRTCP,0.876,1141.206,
KDF,256,SRTCP,1.217,821.447,
scrypt,17,,42.763,23.385,
RSA,1024,key gen,15.062,66.394,
RSA,2048,key gen,128.107,7.806,
RSA,2048,public,0.043,23523.635,
RSA,2048,private,2.273,439.886,
DH,2048,key gen,0.500,2001.571,
DH,2048,agree,1.049,952.873,
ECC   [      SECP256R1],256,key gen,0.071,14136.609,
ECDHE [      SECP256R1],256,agree,0.068,14622.181,
ECDSA [      SECP256R1],256,sign,0.088,11310.451,
ECDSA [      SECP256R1],256,verify,0.105,9501.039,
ECC   [      SECP256R1],256,encrypt,0.794,1259.886,
ECC   [      SECP256R1],256,decrypt,0.075,13363.799,
ECC   [BRAINPOOLP256R1],256,key gen,0.080,12575.050,
ECDHE [BRAINPOOLP256R1],256,agree,0.076,13177.486,
ECDSA [BRAINPOOLP256R1],256,sign,0.098,10197.557,
ECDSA [BRAINPOOLP256R1],256,verify,0.112,8924.228,
ECC   [BRAINPOOLP256R1],256,encrypt,0.800,1250.639,
ECC   [BRAINPOOLP256R1],256,decrypt,0.083,12084.131,
CURVE,25519,key gen,0.067,15029.348,
CURVE,25519,agree,0.065,15303.530,
ED,25519,key gen,0.028,36051.037,
ED,25519,sign,0.030,32852.018,
ED,25519,verify,0.080,12553.277,
CURVE,448,key gen,0.200,4994.372,
CURVE,448,agree,0.199,5036.489,
ED,448,key gen,0.082,12132.074,
ED,448,sign,0.085,11758.696,
ED,448,verify,0.234,4270.645,
ECCSI,256,key gen,0.071,14055.732,
ECCSI,256,pair gen,0.073,13748.594,
ECCSI,256,valid,0.120,8349.632,
ECCSI,256,sign,0.087,11535.895,
ECCSI,256,verify,0.251,3988.877,
SAKKE,1024,key gen,1.532,652.947,
SAKKE,1024,rsk gen,1.562,640.145,
SAKKE,1024,valid,15.107,66.192,
SAKKE,1024,encap-1,4.060,246.309,
SAKKE,1024,derive-1,16.456,60.769,
SAKKE,1024,encap-2,3.874,258.161,
SAKKE,1024,derive-2,16.438,60.833,
SAKKE,1024,derive-3,16.647,60.072,
SAKKE,1024,derive-4,16.398,60.982,
Benchmark complete

