AES-256-SIV-dec,130.254143,17.937740,
AES-384-SIV-enc,112.563502,20.756860,
AES-384-SIV-dec,112.614275,20.747507,
AES-512-SIV-enc,98.395154,23.745734,
AES-512-SIV-dec,98.538059,23.711293,
Camellia,157.258781,14.857457,
ARC4,221.109514,10.567006,
CHACHA,436.611148,5.351364,
CHA-POLY,312.621595,7.473783,
3DES,28.623855,81.626535,
MD5,606.118464,3.854802,
POLY1305,1127.954286,2.071419,
SHA,632.702584,3.692835,
SHA-224,213.994086,10.918370,
SHA-256,213.960017,10.920110,
SHA-384,339.672014,6.878596,
SHA-512,339.435771,6.883385,
SHA-512/224,338.240294,6.907713,
SHA-512/256,339.468334,6.882724,
SHA3-224,389.102180,6.004765,
SHA3-256,367.864541,6.351434,
SHA3-384,281.090485,8.312155,
SHA3-512,196.006368,11.920363,
SHAKE128,453.636162,5.150532,
SHAKE256,368.384985,6.342462,
RIPEMD,258.723440,9.030755,
BLAKE2b,446.786439,5.229496,
BLAKE2s,306.422553,7.624989,
AES-128-CMAC,259.323668,9.009852,
AES-256-CMAC,196.362777,11.898734,
HMAC-MD5,606.161831,3.854529,
HMAC-SHA,639.560239,3.653242,
HMAC-SHA224,214.043153,10.915876,
HMAC-SHA256,214.027353,10.916682,
HMAC-SHA384,339.596465,6.880133,
HMAC-SHA512,339.600589,6.880049,
PBKDF2,26.193938,91339.599970,
SipHash-8,2514.743987,0.929108,
SipHash-16,2479.109855,0.942463,

Asymmetric Ciphers:

Algorithm,key size,operation,avg ms,ops/sec,
KDF,128,SRTP,0.000,2628586.866,
KDF,256,SRTP,0.001,1848001.916,
KDF,128,SRTCP,0.000,2620099.375,
KDF,256,SRTCP,0.001,1847426.476,
scrypt,17,,41.978,23.822,
RSA,1024,key gen,14.963,66.833,
RSA,2048,key gen,161.399,6.196,
RSA,2048,public,0.042,23596.450,
RSA,2048,private,2.209,452.619,
DH,2048,key gen,0.496,2017.004,
DH,2048,agree,1.093,915.158,
ECC   [      SECP256R1],256,key gen,0.064,15709.369,
ECDHE [      SECP256R1],256,agree,0.059,16825.175,
ECDSA [      SECP256R1],256,sign,0.079,12650.004,
ECDSA [      SECP256R1],256,verify,0.091,11045.820,
ECC   [      SECP256R1],256,encrypt,0.066,15154.601,
ECC   [      SECP256R1],256,decrypt,0.065,15338.249,
ECC   [BRAINPOOLP256R1],256,key gen,0.072,13985.525,
ECDHE [BRAINPOOLP256R1],256,agree,0.066,15238.368,
ECDSA [BRAINPOOLP256R1],256,sign,0.087,11488.458,
ECDSA [BRAINPOOLP256R1],256,verify,0.093,10768.744,
ECC   [BRAINPOOLP256R1],256,encrypt,0.072,13869.472,
ECC   [BRAINPOOLP256R1],256,decrypt,0.072,13832.547,
CURVE,25519,key gen,0.061,16309.152,
CURVE,25519,agree,0.060,16613.031,
ED,25519,key gen,0.026,38248.626,
ED,25519,sign,0.029,34641.080,
ED,25519,verify,0.071,14043.945,
CURVE,448,key gen,0.181,5514.938,
CURVE,448,agree,0.180,5553.724,
ED,448,key gen,0.078,12773.077,
ED,448,sign,0.081,12370.274,
ED,448,verify,0.214,4683.248,
ECCSI,256,key gen,0.063,15844.388,
ECCSI,256,pair gen,0.064,15551.088,
ECCSI,256,valid,0.101,9864.360,
ECCSI,256,sign,0.077,12942.858,
ECCSI,256,verify,0.215,4660.878,
SAKKE,1024,key gen,1.444,692.581,
SAKKE,1024,rsk gen,1.459,685.266,
SAKKE,1024,valid,14.678,68.131,
SAKKE,1024,encap-1,3.851,259.662,
SAKKE,1024,derive-1,15.791,63.329,
SAKKE,1024,encap-2,3.850,259.770,
SAKKE,1024,derive-2,15.798,63.298,
SAKKE,1024,derive-3,15.800,63.293,
SAKKE,1024,derive-4,15.794,63.316,
Benchmark complete
